ip,status,error,timeTaken
10.0.161.172,success,,3050.95
10.0.117.105,success,,3047.11
10.0.160.165,success,,3052.31
10.0.161.105,success,,3049.88
10.0.161.112,success,,3052.77
10.0.163.180,success,,3052.16
10.0.161.165,success,,3052.93
10.0.161.145,success,,3054.43
10.0.161.119,success,,3051.16
10.0.161.178,success,,3063.98
10.0.161.103,success,,3053.74
10.0.160.137,success,,3055.44
10.0.160.180,success,,3056.45
10.0.160.96,success,,3053.37
10.0.161.139,success,,3066.00
10.0.160.163,success,,3054.72
10.0.160.98,success,,3054.74
10.0.161.168,success,,3058.44
10.0.161.122,success,,3053.63
10.0.161.97,success,,3056.48
10.0.161.159,success,,3057.14
10.0.161.96,success,,3060.32
10.0.160.105,success,,3061.86
10.0.162.129,success,,3058.97
10.0.160.125,success,,3061.99
10.0.160.166,success,,3061.66
10.0.161.124,success,,3062.10
10.0.158.26,success,,3085.65
10.0.163.46,success,,3056.80
10.0.155.153,success,,3077.52
10.0.161.91,success,,3061.49
10.0.160.126,success,,3061.32
10.0.161.104,success,,3062.41
10.0.160.177,success,,3062.01
10.0.161.167,success,,3062.78
10.0.162.50,success,,3060.46
10.0.160.92,success,,3063.56
10.0.162.139,success,,3065.11
10.0.160.91,success,,3062.90
10.0.161.95,success,,3064.82
10.0.161.134,success,,3068.73
10.0.160.168,success,,3067.24
10.0.163.88,success,,3061.52
10.0.162.47,success,,3063.39
10.0.160.116,success,,3066.30
10.0.163.52,success,,3061.66
10.0.161.155,success,,3065.14
10.0.162.138,success,,3065.85
10.0.160.124,success,,3067.83
10.0.163.28,success,,3064.30
10.0.160.142,success,,3073.18
10.0.162.53,success,,3065.45
10.0.163.90,success,,3064.73
10.0.160.144,success,,3068.96
10.0.160.93,success,,3068.05
10.0.162.153,success,,3069.05
10.0.161.115,success,,3068.81
10.0.163.35,success,,3064.27
10.0.161.109,success,,3069.39
10.0.163.64,success,,3066.00
10.0.160.120,success,,3070.99
10.0.160.128,success,,3071.04
10.0.160.114,success,,3070.62
10.0.163.82,success,,3068.32
10.0.163.16,success,,3066.91
10.0.163.89,success,,3070.07
10.0.161.149,success,,3072.21
10.0.162.49,success,,3071.82
10.0.160.101,success,,3073.77
10.0.163.32,success,,3071.41
10.0.163.18,success,,3068.52
10.0.163.70,success,,3071.19
10.0.162.54,success,,3072.97
10.0.163.54,success,,3072.67
10.0.163.87,success,,3073.91
10.0.163.13,success,,3072.61
10.0.161.157,success,,3077.64
10.0.162.48,success,,3077.43
10.0.163.86,success,,3075.11
10.0.163.65,success,,3075.51
10.0.163.48,success,,3075.89
10.0.163.29,success,,3078.15
10.0.160.104,success,,3079.59
10.0.163.12,success,,3075.55
10.0.163.31,success,,3078.93
10.0.163.49,success,,3078.21
10.0.163.30,success,,3079.69
10.0.163.51,success,,3078.57
10.0.163.71,success,,3079.70
10.0.161.154,success,,3082.95
10.0.163.83,success,,3080.88
10.0.163.67,success,,3079.77
10.0.160.176,success,,3085.31
10.0.162.82,success,,3079.32
10.0.162.31,success,,3079.10
10.0.163.50,success,,3081.10
10.0.162.52,success,,3085.11
10.0.162.34,success,,3079.73
10.0.161.147,success,,3092.22
10.0.162.86,success,,3081.06
10.0.163.85,success,,3082.86
10.0.155.25,success,,3080.83
10.0.162.83,success,,3081.90
10.0.163.11,success,,3083.69
10.0.155.135,success,,3081.03
10.0.163.69,success,,3083.99
10.0.162.64,success,,3082.44
10.0.162.46,success,,3082.20
10.0.163.84,success,,3087.09
10.0.163.53,success,,3086.14
10.0.162.68,success,,3084.08
10.0.155.134,success,,3083.25
10.0.163.33,success,,3088.59
10.0.155.129,success,,3083.34
10.0.163.14,success,,3086.16
10.0.161.121,success,,3094.16
10.0.163.34,success,,3087.07
10.0.162.35,success,,3086.17
10.0.163.68,success,,3088.07
10.0.140.59,success,,3081.38
10.0.156.23,success,,3085.03
10.0.163.47,success,,3089.68
10.0.161.173,success,,3103.52
10.0.155.131,success,,3086.69
10.0.155.123,success,,3086.45
10.0.156.7,success,,3085.30
10.0.163.15,success,,3092.93
10.0.160.162,success,,3091.70
10.0.163.10,success,,3093.90
10.0.140.47,success,,3090.91
10.0.156.16,success,,3091.29
10.0.162.32,success,,3093.21
10.0.163.17,success,,3095.28
10.0.162.30,success,,3093.96
10.0.162.66,success,,3094.97
10.0.161.6,success,,3092.29
10.0.162.36,success,,3095.31
10.0.162.72,success,,3096.10
10.0.155.124,success,,3094.54
10.0.162.65,success,,3095.85
10.0.162.28,success,,3096.65
10.0.157.136,success,,3094.27
